name;id
Elevator (komponenter pr. etage);68dab19b-ae96-51a4-b4c1-1fcf137f4aa5
Elkabel, 1-leder, PVC, 15 kg kobber;a0a311ff-72a7-5137-aa4e-dadba80a6194
Elkabel, 3-leder, PVC, 45 kg kobber;e5be86be-69f1-55c0-bafe-2e6d9fb40c5d
Elkabel, 5-leder, PVC, 75 kg kobber;3f99b248-20a1-511c-b621-f3f84ca07a14
Facadeklinker;8e483645-aeb2-57ae-9b0d-5bd7ac85006e
Fastgørelsesmidler/skruer i galvaniseret stål;5eda9557-f3c9-53df-a789-fa7814f516e1
Fastgørelsesmidler/skruer i rustfrit stål;78038c3d-52f7-5560-899d-819bee7c2d1d
Fibercementplade;99bbbb92-f3ab-5c9e-ab05-7582403446bc
Fiberdug, PE / PP;bdb8f04e-36f4-5941-a0fb-a56747b01108
Fjernvarmeanlæg;7e2dcc42-4bed-547e-bb98-582f220411e0
Fladtagsvindue, plast (komplet vindue);6add4ff0-2f25-5da4-99b7-045992010ab0
Fliser, uglaseret stentøj;d5e3af1b-87bf-5061-a6bd-5ba4c38f3e49
Folie til grønt tag;88aac703-b1c5-554c-b2d8-bae4954480bf
Folie, PE-HD med PP-fiberdug;d1f0ffc9-3e7d-5e75-84c6-8538b7d5506d
Fugebånd PE / PP-folie;e0b36bab-085b-5120-84cd-cced00fedbc9
Fugebånd, butyl;7b29971b-47fa-5f4a-83b0-ab4db83429af
Fugebånd, elastomer, polyurethan;d5659294-d036-5901-a6d3-ebb1e89129ab
Fugebånd, polyisobutylen;c5fb6ab3-ca69-5c66-a929-856f73f054c1
Fugebånd, tekstil;679cea9a-425c-5993-978c-d7c20f80d1c7
Fugemasse, Acryl;21effa50-8f95-50df-a3dd-303d77e7665a
Fugemasse, Silikone;1bcc6bf1-618a-5846-8bb5-447c366896fd
Fugemørtel;7467b10e-d140-5158-b15e-91bcf2f0bfb8
Fugtisolering, grundmursplade, PE;ab4e716e-907b-5628-a2ae-27658399ce44
Gas varmepumpe (luft) 20-70 kW;39dd3ef0-bd6d-5716-956c-9188e93a116d
Gaskedel, kondenserende, 120-400 kW;1f75a72d-b473-5fe1-aa06-589dba893d35
Gaskedel, kondenserende, 20-120 kW;312f7995-ff8f-5f78-8705-a55a2f2af0a0
Gaskedel, kondenserende, < 20 kW;c6dbcd8e-2053-5075-b8ab-9398417f819b
Gips, beta-halvhydrat;22ab1e14-8f5e-53ab-b486-2aac8d322ab7
Gips, tørstof (gipsfiberplade) (tykkelse 0,025 m);25941cb9-1110-50a3-a3c3-05f9f5e62014
Gips, tørstof (gipskartonplade) (tykkelse 0,025 m);1c219127-3373-51c5-b743-3f6d2c1b01ae
Gips, vægplade (tykkelse 0,1 m);0070b2a8-d944-5fed-aee0-167f154557a0
Gipsfiberplade 10 mm;a74004db-96fb-5d5c-b6fa-d1b4cfdee24a
Gipskartonplade 13 mm, hulplade;e9abdab3-a5a1-56bf-8052-085f963d06ad
Gipskartonplade 13 mm, imprægneret;d395fa1a-9506-5b9d-9cb2-4300f7679a4e
Gipskartonplade, brandimprægneret;4e31b812-a7c3-53ab-9e90-6c8bf22b3c72
Gipspulver, Alpha-halvhydrat;6a7d710d-9aab-5f3e-bf94-65e22b28d98a
Gipssten;d5cf33f5-a025-5000-a1dd-eb7741310364
Gitterlampe 2x T8-36W (LFL);99c95c9e-8448-5904-89d8-e747b9f14dda
Gitterlampe integreret i loft 2x T5-28W (LFL);e4cb1509-8c7f-5e43-975f-291970760ee9
